link,name,gender,age,path1,path2,skills,languages,salary,experience,edu_degree,uni
https://hh.ru/resume/040b756b0008f5b0eb0039ed1f683064614c70?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Summer analyst / Аналист на летней стажировке,Мужчина,19 лет,"Начало карьеры, студенты","['Финансы, Банки, Инвестиции']","['MS PowerPoint', 'MS Outlook', 'MS Excel', 'Английский язык', 'Data Analysis', 'Quantitative Methods of Analysis', 'Research']","['Русский — Родной', 'Английский — C2 — В совершенстве']",0,Опыт работы 5 месяцев,Высшее образование,['Dickinson CollegeBS in Quantitative Economics']
https://hh.ru/resume/33ebae0500075354ca0039ed1f5a5847524533?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Мужчина,26 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка']","['Python', 'C', 'Анализ данных', 'Linux']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 1 год 4 месяца,Высшее образование (Бакалавр),"['Московский государственный университет им. М.В. Ломоносова, МоскваГеологический, Геофизические методы исследования']"
https://hh.ru/resume/176ed5280008294af80039ed1f6361656f4153?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Junior Data Scientist,Male,22 years,"Career Starters, Students","['IT, Internet, Multimedia', 'Science, Education', 'Finance, Banking, Investment']","['Hardworking', '1 Group Faculty of Economics, Lomonosov Moscow State University', 'Quantitative skills (graduate Program in Quantitative Analysis in Center of Mathematical Finance)']","['Russian — Native', 'English — C1 — Advanced', 'French — A1 — Basic', 'German — A2 — Elementary']",0,Work experience 2 months,Incomplete higher education,"['Московский государственный университет им. М.В. Ломоносова, МоскваЭкономический']"
https://hh.ru/resume/e9414e34000753556b0039ed1f6c5344426f38?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Junior python Data Science,Мужчина,24 года,"Информационные технологии, интернет, телеком","['Начальный уровень, Мало опыта', 'Программирование, Разработка', 'Аналитик']","['Python', 'SQL', 'Pandas', 'Machine Learning', 'Естественные языки в программировании', 'NLTK', 'pymystem3', 'matplotlib', 'MS Excel', 'sklearn', 'Математическая статистика', 'A/B тестирование']","['Русский — Родной', 'Английский — A2 — Элементарный']",0,Опыт работы 1 год 7 месяцев,Неоконченное высшее образование,"['Кубанский государственный университет, Краснодарэкономический факультет, Экономика и управление на предприятии (по отраслям)']"
https://hh.ru/resume/4a98fe9200018b5ed10039ed1f785050533065?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Programmer,Male,59 years,"IT, Internet, Telecom","['Banking Software', 'Software Development', 'Project Management']","['C++', 'C#', 'Unix', 'Assembler', 'Linux', 'Ajax', 'jQuery', 'PHP5', 'HTML5', 'CSS3', 'Грамотность', 'Unix Shell Scripts', 'JavaScript', 'SQL', 'Pascal', 'Software Development', 'MySQL', 'Python', 'Многозадачность', '.NET Framework', 'Web Application Development', 'Perl', 'man-pages', 'groff', 'GCC', 'gdb', 'Kate', 'MS Visual Studio', 'Nuclear Physics', 'Numeric Calculations']","['Russian — Native', 'English — C1 — Advanced', 'German — A1 — Basic']",150 000 RUB,Work experience 23 years,Higher education,"['MEPhIPDT Dpt - Phуsics, math and computer science teathing, ПП 020002', 'MEPhIETP Dpt - nuclear phуsics(physics proсesses modelling), ABC 0715979', ""SMChTSS(Soligorsk's mining-chemical technical secondary school)WD Dpt - technician-oilman(Oil&gas wells drilling), ДТ 112028""]"
https://hh.ru/resume/e6574f870006a466930039ed1f5a6c3337324f?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data scientist,Женщина,29 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Python', 'NumPy', 'Pandas', 'Математика', 'Machine learning', 'TensorFlow', 'scikit-learn', 'Spark', 'MATLAB', 'Базы данных', 'MS SQL', 'NoSQL', 'Математическая статистика', 'SQL', 'Jupyter', 'Jupyter notebook', 'ML', 'NLP', 'Artificial neural network', 'matplotlib', 'deep learning', 'C++', 'C#', 'Java']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый', 'Немецкий — A1 — Начальный', 'Чешский — B2 — Средне-продвинутый']",180 000 руб.,Опыт работы 4 года 2 месяца,Высшее образование (Магистр),"['CVUT (Czech Technical University in Prague)Faculty of Information Technology, Knowledge engineering', 'Московский энергетический институт (Национальный исследовательский университет), МоскваИнститут автоматики и вычислительной техники, САПР']"
https://hh.ru/resume/f6e68c220003a594370039ed1f5a4c55483133?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Senior Software Developer,Male,52 years,"IT, Internet, Telecom","['Software Development', 'ERP', 'E-Commerce']","['ASP.NET', 'C#', 'Healthcare', 'IDEF', 'UML', 'AllFusion ERwin Data Modeler', 'BPWin', 'ARIS', 'Transact-SQL', 'PL/SQL', 'PostgeSQL', 'MySQL', 'C++', 'Lazarus', 'Python', 'Delphi', 'XML', 'HTML', 'JavaScript', 'jQuery', 'Vue.js', 'CSS', 'PHP', 'Yii2', 'Ajax', 'Lisp', 'Prolog', 'G2', 'GURU', 'Nexpert Object']","['Russian — Native', 'English — B1 — Intermediate']",0,Work experience 31 year 9 months,Higher education (Candidate of Science),"[""National Research Nuclear University 'MEPhI', MoscowCibernetics, Applied Mathematics""]"
https://hh.ru/resume/bc9d1eda0000ccfcf60039ed1f695467615259?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Эксперт (формат истории),Мужчина,36 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Creativity', 'MS Visual Studio', 'Teambuilding', 'Аналитические исследования', 'Аналитический склад ума', 'Аналитическое мышление', 'Дистанционное обучение', 'Инжиниринг', 'Коммуникабельность', 'Компетенционное интервью', 'Коучинг', 'Креативность', 'Лидерские качества', 'Метрологические исследования и интерпретация данных', 'Модель компетенций', 'Модульное тестирование', 'Нагрузочное тестирование', 'Написание статей', 'Наставничество', 'Обучение', 'Обучение и развитие', 'Обучение персонала', 'Оценка компетенций', 'Преподаватель', 'Проведение тестирований', 'Работа в команде', 'Системное мышление', 'Тестирование пользовательского интерфейса', 'Тренинги']","['Русский — Родной', 'Английский — C2 — В совершенстве', 'Китайский — A1 — Начальный']",0,Опыт работы 18 лет,Высшее образование,"['Южно-Уральский государственный университет (Национальный исследовательский университет), ЧелябинскПриборостроительный ф-т. Специальность: Преподаватель высшей школы., Преподаватель высшей школы.', 'Южно-Уральский государственный университет (Национальный исследовательский университет), ЧелябинскПриборостроительный ф-т. Специальность: Теория и математические методы системного анализа и управления в технических системах., Магистр техники и технологии']"
https://hh.ru/resume/0e5af79f00025c25c70039ed1f4a43656b4365?query=data+scientist&hhtmFrom=resumes_catalog&source=search,HR-специалист,Женщина,34 года,"Управление персоналом, тренинги",['Управление персоналом'],"['Подбор персонала', 'Управление персоналом', 'IT Recruitment', 'Организация системного рекрутмента', 'Talent Acquisition']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 11 лет 11 месяцев,Высшее образование,"['Московская академия экономики и права, Москваэкономический факультет, Финансовый менеджмент']"
https://hh.ru/resume/a7f823ef00079645e30039ed1f53307252686b?query=data+scientist&hhtmFrom=resumes_catalog&source=search,"Python-разработчик,Python-стажер",Мужчина,27 лет,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['MS Excel MS Word Пользователь ПК Работа в команде', 'Хорошее знание Python,ООП,NumPy,Pandas']","['Русский — Родной', 'Английский — C1 — Продвинутый']",30 000 руб.,Опыт работы 4 года 1 месяц,Высшее образование (Магистр),"['Донской государственный технический университет, Ростов-на-ДонуАМиУ, Автоэлектрика и электрика тракторов']"
https://hh.ru/resume/ae83f1f3000530f8190039ed1f495743775636?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Начинающий специалист,Женщина,22 года,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа', 'Другое']","['IBM SPSS', 'SQL', 'R', 'Python', 'PyTorch', 'SAS Base', 'E-Staff', 'MS Outlook', 'Stata']","['Русский — Родной', 'Английский — C2 — В совершенстве', 'Французский — C2 — В совершенстве']",0,Опыт работы 10 месяцев,Высшее образование (Магистр),"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваКомпьютерных наук, Науки о данных', 'Университет Париж 1 Пантеон-Сорбонна (академическая мобильность)Экономических наук, Маркетинг']"
https://hh.ru/resume/d7e91bb700008fc11e0039ed1f736563726574?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Business development manager,Женщина,36 лет,Консультирование,"['Исследования рынка', 'Управление проектами', 'Стратегия']","['Инвестиционный консалтинг', 'Оценка бизнеса', 'Проектное финансирование']","['Русский — Родной', 'Английский — C2 — В совершенстве', 'Немецкий — A1 — Начальный']",0,Опыт работы 15 лет 3 месяца,Высшее образование,"['Moscow State University by M.V. Lomonosov (MSU)the Faculty of Economics, PhD in Economics', 'Moscow State University by M.V. Lomonosov (MSU)the Faculty of Economics, Specialization: Corporate finance and financial markets, Master degree', 'Moscow State University by M.V. Lomonosov (MSU)the Faculty of Economics, bachelor’s degree with honours']"
https://hh.ru/resume/48c1a6a000079309d30039ed1f416942684279?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Researcher,Female,38 years,"Science, Education","['Computer Science, Information Systems']","['MATLAB, Python, R, Bash(shell), SQL, statistics, predictive modeling']","['Russian — Native', 'English — C1 — Advanced', 'French — A1 — Basic', 'German — B1 — Intermediate']",150 000 RUB,Work experience 8 years 8 months,Higher education,"['University of OtagoDepartment of Psychology, Neuroscience', 'Higher School of EconomicsPsychology, Cognitive Science and Technologies', 'Moscow Lomonosov State University, MoscowDepartment of Philosophy']"
https://hh.ru/resume/2721dbff000779cdea0039ed1f483749745759?query=data+scientist&hhtmFrom=resumes_catalog&source=search,data scientist,Мужчина,23 года,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['Python', 'Sklearn', 'Pandas', 'Numpy', 'Keras', 'Scipy', 'C++', 'PyTorch', 'Nlp', 'C']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 2 года,Высшее образование (Бакалавр),"['Московский государственный университет им. М.В. Ломоносова, МоскваФизический , Математическое моделирование и информатика', 'Техносфера mail ruАнализ больших объемов данных']"
https://hh.ru/resume/77843a890007d443dd0039ed1f657762546674?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Женщина,31 год,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа', 'Производство, Технологии', 'Наука, Образование']","['C++', 'Python', 'C#', 'Latex', 'HTML5', 'CSS', 'JavaScript', 'PHP', 'AutoCAD', 'Adobe Photoshop', 'MATLAB', 'Wolfram Matematica', 'SQL', 'Qt', 'MS Visual Studio', 'Notepad++', 'Математическое моделирование', 'Математическая статистика']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Немецкий — A2 — Элементарный', 'Сербский — A1 — Начальный']",0,Ключевые навыки,Высшее образование,"['Московский государственный технический университет им. Н.Э. Баумана, МоскваФН, Прикладная математика']"
https://hh.ru/resume/a5607089000852e1c10039ed1f423035464b36?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data analyst (Дата аналитик),Женщина,21 год,"Информационные технологии, интернет, телеком",['Аналитик'],"['Обучаемость', 'MS Office', 'Python', 'Git', 'SQL', 'Latex', 'R', 'Parsing', 'ML/DL', 'Analysis', 'Internet', 'Английский язык']","['Русский — Родной', 'Английский — C1 — Продвинутый']",0,Опыт работы 1 год 10 месяцев,Неоконченное высшее образование,"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваФакультет экономических наук, Data science, financial market, social science']"
https://hh.ru/resume/563ea1600007aacec00039ed1f54686d505469?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Junior Data Scientist,Мужчина,22 года,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['Машинное обучение', 'Python', 'SQL', 'Linux', 'Git', 'Анализ данных', 'Математическая статистика', 'Математический анализ', 'C/C++', 'pandas', 'keras', 'xgboost', 'scikit-learn', 'pytorch']","['Русский — Родной', 'Английский — B1 — Средний']",100 000 руб.,Ключевые навыки,Неоконченное высшее образование,"['Московский государственный университет им. М.В. Ломоносова, МоскваВМК']"
https://hh.ru/resume/36e01b8700025b57ac0039ed1f3543474b4831?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Программист-математик,Мужчина,28 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Инженер', 'Аналитик']","['Python', 'Математическая статистика', 'Математическое моделирование', 'MATLAB', 'C#', 'Нейронные сети', 'Deep learning', 'Computer vision', 'Natural language processing', 'Линейная алгебра']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый']",120 000 руб.,Опыт работы 8 лет 3 месяца,Высшее образование,"['Национальный Исследовательский Университет МИЭТЭлектроники и Компьютерных Технологий, Квантовая физика и наноэлектроника']"
https://hh.ru/resume/b2512b430006beb5d00039ed1f43736558704c?query=data+scientist&hhtmFrom=resumes_catalog&source=search,"Интернет-маркетолог, growth hacker, траблшутер, MarTech",Мужчина,28 лет,"Маркетинг, реклама, PR","['Управление маркетингом', 'Управление проектами', 'Интернет-маркетинг']","['автоматизация маркетинга', 'Создание сайтов', 'Продвижение сайтов', 'Интернет-реклама', 'Internet Marketing', 'Маркетинговые стеки', 'Оркестрация данных', 'маркетинг менеджмент', 'Анализ конкурентной среды', 'influence marketing', 'чат-боты', 'Customer journeys', 'growth hacker', 'Маркетинговый анализ', 'Social Media Marketing', 'Запуск новых продуктов', 'SEO-копирайтинг', 'Управление проектами', 'Разработка маркетинговой стратегии', 'Офферы от которых не отказаться', 'Серый маркетинг', 'Agile Project Management', 'Onboarding', 'local SEO', '90% заказов с США', 'Маркетинг в США']",['Русский — Родной'],0,Опыт работы 7 лет 10 месяцев,Высшее образование (Бакалавр),"['Институт Права Башкирский Государственный УниверситетУголовного права, Уголовное право и процесс']"
https://hh.ru/resume/754ded7c0003a8b2d90039ed1f4b5463775262?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Мужчина,29 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Управление проектами', 'Аналитик']","['Статистический анализ', 'Анализ данных', 'Прогнозирование', 'MS Office', 'Python', 'SQL', 'эконометрика', 'Sas', 'машинное обучение', 'Data Mining', 'machine learning', 'C++', 'Математическая статистика', 'Базы данных', 'Математическое моделирование', 'Аналитика', 'Статистика', 'Регрессионный анализ', 'Скоринговая карта', 'кредитные риски', 'Риск-менеджмент', 'natural language processing', 'nlp', 'pytorch', 'Английский язык', 'Бэкенд', 'компьютерная лингвистика']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Испанский — A1 — Начальный', 'Немецкий — A1 — Начальный']",300 000 руб.,Опыт работы 8 лет 7 месяцев,Высшее образование,"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваКомпьютерных наук, Науки о данных', 'Национальный исследовательский университет ""Высшая школа экономики"", МоскваЭкономический факультет, Экономика']"
https://hh.ru/resume/fafc2b3b0008507f930039ed1f426534396746?query=data+scientist&hhtmFrom=resumes_catalog&source=search,junior data scientist,Женщина,0,0,0,"['Обучаемость', 'Коммуникабельность', 'Аналитическое мышление', 'MS Excel', 'MS Word', 'Pandas', 'SQL', 'Python', 'Git']",0,0,Ключевые навыки,0,0
https://hh.ru/resume/f05e9f260008cc02840039ed1f44736c6b4731?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist.,Мужчина,0,0,0,"['Python', 'Pandas', 'Numpy', 'Keras', 'Sklearn', 'SQL', 'Flask', 'Matplotlib', 'Seaborn', 'TensorFlow', 'HTML', 'CSS', 'Git', 'Bash', 'Google Collab', 'JavaScript', 'MS Excel', 'Ktrain', 'Machine Learning', 'Нейронные сети', 'Jupyter']",0,0,Опыт работы 1 год 2 месяца,0,0
https://hh.ru/resume/6427ed060008c804eb0039ed1f64394f4a6430?query=data+scientist&hhtmFrom=resumes_catalog&source=search,data scientist,Мужчина,23 года,"Банки, инвестиции, лизинг","['Аналитик', 'Начальный уровень, Мало опыта']","['Обучаемость', 'Английский язык', 'MS PowerPoint', 'Немецкий язык', 'Работа в команде', 'Водительское удостоверение категории B', 'MS Excel', 'Python', 'SQL', 'HTML5']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Немецкий — B1 — Средний']",0,Опыт работы 1 год 9 месяцев,Высшее образование (Бакалавр),"['Национальный исследовательский университет ""Высшая школа экономики"", Москвамировая экономика, торговая политика']"
https://hh.ru/resume/99ffb8c700000ec3fb0039ed1f736563726574?query=data+scientist&hhtmFrom=resumes_catalog&source=search,"Руководитель SEO отдела в международной компании, аналитик SEO",Мужчина,0,0,0,"['SEO', 'Google Analytics', 'Веб-аналитика', 'E-Commerce', 'Agile Project Management', 'Продвижение сайтов', 'Internet Marketing', 'Поисковая оптимизация сайтов', 'Product Management', 'Постановка задач разработчикам', 'Scrum', 'SEO оптимизация', 'Создание систем перелинковок', 'Автоматизация технологических процессов', 'Python', 'Machine Learning', 'Анализ данных']",0,0,Опыт работы 20 лет 7 месяцев,0,0
https://hh.ru/resume/2d027e6600083aa90d0039ed1f6b7163613154?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Analyst/Data Scientist,Male,24 years,"Career Starters, Students","['IT, Internet, Multimedia', 'Finance, Banking, Investment']","['Python', 'Mathematical Modeling', 'Linear Programming', 'Mathematical Statistics', 'MATLAB', 'Data Mining', 'SQL', 'Data Analysis', 'Big Data', 'Mathematical Analysis', 'C++', 'AMPL', 'Data Science']","['Russian — Native', 'English — C2 — Proficiency']",0,Work experience 1 year 1 month,Higher education (bachelor),"['Embry-Riddle Aeronautical UniversityMathematics, Computational Mathematics']"
https://hh.ru/resume/04b3744c00076a52060039ed1f7a32536b3970?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Стажер Data Scientist,Мужчина,21 год,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['C++', 'C', 'Assembler', 'Python', 'Математика', 'C#', 'Unity', 'ООП', 'Data Analysis', 'Linux', 'Jupyter', 'Математическая статистика', 'Numpy', 'Pandas', 'Scikit-learn', 'Machine learning', 'Математический анализ']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 1 год 3 месяца,Неоконченное высшее образование,"['Московский государственный университет им. М.В. Ломоносова, МоскваВМК, Прикладная математика и информатика']"
https://hh.ru/resume/f99e0e9600061690db0039ed1f31787562546d?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Мужчина,56 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Другое', 'Аналитик']","['sklearn', 'Python', 'Математическая статистика', 'Machine Learning', 'Прогнозирование', 'Экономический анализ', 'Predictive analitics', 'CatBoost', 'XGboost', 'pandas', 'numpy', 'Design Patterns', 'внедрение ERP', 'Экономическое моделирование', 'CWL', 'Economics', 'Цифровизация экономики', 'Аналитические исследования']","['Русский — Родной', 'Английский — C1 — Продвинутый']",40 USD,Опыт работы 30 лет 1 месяц,Высшее образование,"['Московский государственный университет им. М.В. Ломоносова, МоскваЭкономический факультет, Аспирантура', 'Московский государственный университет им. М.В. Ломоносова, МоскваЭкономический, Макроэкономика']"
https://hh.ru/resume/549f222d000826a92e0039ed1f766d6a346572?query=data+scientist&hhtmFrom=resumes_catalog&source=search,HR manager assistant,Female,23 years,"Human Resources, Training",['Human Resources'],"['Data Analysis', 'Data Mining', 'IBM SPSS', 'Data analysis in R']","['Russian — Native', 'English — B1 — Intermediate', 'Tajik — B1 — Intermediate', 'Uzbek — B1 — Intermediate']",0,Work experience 4 years 3 months,Higher education (bachelor),"['Государственный университет Высшая школа экономики, MoscowDepartment of social sciences , Social and orgabozational psychology']"
https://hh.ru/resume/481e05890008cf85700039ed1f745548533573?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Наставник курса «Интернет-маркетолог»/«Менеджер проектов»,Мужчина,33 года,"Информационные технологии, интернет, телеком","['Управление проектами', 'Маркетинг']","['Управление проектами', 'Организаторские навыки', 'Обучение персонала', 'Деловая коммуникация', 'Управленческие навыки', 'Ориентация на результат', 'Управление командой', 'Планирование', 'Работа в команде', 'Аналитическое мышление', 'Agile Project Management', 'Scrum', 'Project management', 'Digital Marketing', 'UX', 'Product Management', 'Google Analytics', 'MS Excel', 'Бизнес-анализ', 'Управление продуктом', 'Atlassian Jira', 'Постановка задач разработчикам', 'Разработка технических заданий']","['Русский — Родной', 'Английский — B1 — Средний']",50 000 руб.,Опыт работы 12 лет 11 месяцев,Высшее образование,"['GeekbrainsИскусственный интеллект, Data Scientist', 'Новгородский государственный университет им. Я. Мудрого, Великий НовгородТехнология машиностроения, Механизация сельского хозяйства']"
https://hh.ru/resume/82f298ce0003e310e70039ed1f304a35656d57?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Мужчина,26 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Системная интеграция', 'Аналитик']","['Python', 'SQL', 'ML', 'pandas', 'plotly', 'sklearn', 'keras', 'torch', 'Git', 'Machine Learning', 'DL', 'Deep Learning', 'R', 'kdb+/q', 'Tableau', 'Latex', 'C++']","['Русский — Родной', 'Английский — C2 — В совершенстве']",0,Опыт работы 5 лет,Высшее образование (Бакалавр),"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваМатематики, Математика']"
https://hh.ru/resume/6695ca2a0008c48f990039ed1f6c4562766342?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Project manager,Мужчина,28 лет,"Информационные технологии, интернет, телеком","['Управление проектами', 'Технический писатель', 'Аналитик']","['Управление проектами', 'Руководство коллективом', 'Деловая переписка', 'Работа в команде', 'Оптимизация бизнес-процессов', 'Деловая коммуникация', 'knowledge graph']","['Русский — Родной', 'Английский — A2 — Элементарный']",0,Опыт работы 2 года 5 месяцев,Высшее образование (Магистр),"['Московский педагогический государственный университет, МоскваИнститут истории и политики, Политическая аналитика и проектирование', 'Московский педагогический государственный университет, МоскваИнститут социально-гуманитарного образования, Политология']"
https://hh.ru/resume/2cfdde410001b3535c0039ed1f454b5a675369?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Product owner,Мужчина,30 лет,Консультирование,"['Информационные технологии', 'Управление проектами', 'Стратегия']","['Business Strategy', 'Corporate Strategy', 'Strategic Management', 'Business Analysis', 'Data Analysis', 'Analysis', 'Financial Analysis', 'Business Planning', 'Корпоративная стратегия', 'Стратегический консалтинг', 'Стратегический анализ', 'Strategic And Efficient Planning', 'Анализ бизнес показателей', 'Business Development', 'Start-up project', 'MS PowerPoint', 'Английский язык', 'Project management', 'Управление проектами', 'Presentation skills', 'Бизнес-планирование', 'Стратегический менеджмент', 'Оптимизация бизнес-процессов', 'Python', 'PostgreSQL', 'Mathematical Analysis', 'Mathematical Programming', 'Machine Learning', 'matplotlib', 'pandas']","['Русский — Родной', 'Английский — C2 — В совершенстве', 'Испанский — B2 — Средне-продвинутый', 'Немецкий — A1 — Начальный']",0,Опыт работы 5 лет 10 месяцев,Высшее образование,"['Московский государственный институт международных отношений Министерства иностранных дел Российской Федерации, МоскваФакультет международных экономических отношений, Международный учёт, анализ и аудит', 'Московский государственный институт международных отношений Министерства иностранных дел Российской Федерации, МоскваФакультет международных экономических отношений, Риск-менеджмент']"
https://hh.ru/resume/ccef1ff000089cf1c50039ed1f56554961596e?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Junior Data Analyst / Аналитик данных,Мужчина,39 лет,"Информационные технологии, интернет, телеком","['Оптимизация сайта (SEO)', 'Электронная коммерция', 'Аналитик']","['SEO', 'Анализ данных', 'Поисковая оптимизация сайтов', 'Контекстная реклама', 'Яндекс.Директ', 'Google AdWords', 'Яндекс.Метрика', 'Google Analytics', 'Интернет-реклама', 'A/B тестирование', 'SQL', 'PosgreSQL', 'MySQL', 'Математическая статистика', 'Машинное обучение', 'Data Science', 'Python', 'Numpy', 'Pandas', 'Matplotlib', 'Seaborn', 'NLTK', 'R', 'Git', 'ETL', 'Microsoft Power BI', 'Google Data Studio', 'Аналитические панели', 'Визуализация данных', 'Microsoft Excel']","['Русский — Родной', 'Английский — B1 — Средний']",1 руб.,Опыт работы 15 лет 11 месяцев,Высшее образование,"['Московский государственный университет печати им. И. Федорова, МоскваМосковская школа рекламы, Реклама', 'Муромский институт (филиал) Владимирского государственного университета им. А.Г. и Н.Г. Столетовых, МуромИнформационные технологии, Информационные системы в технике и технологиях']"
https://hh.ru/resume/ed6cc17b0008bde1130039ed1f7755554b3744?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data scientist,Мужчина,23 года,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Работоспособность', 'Python', 'SQL', 'Data Analysis', 'R', 'Tkinter', 'Machine learning', 'pandas', 'PyTorch', 'Matplotlib', 'Jupyter Notebook', 'Математическая статистика', 'Статистика', 'MS Excel', 'VBA']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый']",50 000 руб.,Опыт работы 5 месяцев,Высшее образование (Магистр),"['Кубанский государственный университет, КраснодарМатематика и компьютерные науки, Математическое и компьютерное моделирование', 'Кубанский государственный университет, КраснодарМатематика и компьютерные науки, Математика и компьютерные науки']"
https://hh.ru/resume/b781eb8400056237ee0039ed1f765a4658326e?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Junior Data Scientist,Женщина,22 года,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['Инициативность', 'обучаемость', 'Python', 'Git', 'PostgreSQL', 'Математическая статистика', 'Jupiter']","['Русский — Родной', 'Английский — C1 — Продвинутый']",0,Ключевые навыки,Неоконченное высшее образование,"['Российская академия народного хозяйства и государственной службы при Президенте РФ, МоскваИММ, Экономика']"
https://hh.ru/resume/45f7ac7c00029aa22f0039ed1f6867444d4371?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Clinical Research Associate,Female,54 years,"Medicine, Pharmaceuticals",['Clinical Research'],"['Driving Licence B', 'MS Outlook', 'Internet', 'MS PowerPoint', 'Деловая переписка']","['Russian — Native', 'English — C1 — Advanced']",0,Work experience 17 years 4 months,Higher education,"['2-nd Moscow Medical Institute n.a. N.I. Pirogovmedical, Psychotherapeutist']"
https://hh.ru/resume/233b7eb50002b323800039ed1f764158533977?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Мужчина,27 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Английский язык', 'Умение работать в команде', 'Грамотность', 'Python', 'Data Analysis', 'Статистический анализ', 'Практическая медицина', 'Терапия', 'МРТ (магнитно-резонансная томография)', 'КТ', 'ПЭТ-исследование', 'Нейровизуализация']","['Русский — Родной', 'Английский — C1 — Продвинутый']",0,Опыт работы 3 года 3 месяца,Высшее образование,"['Российский национальный исследовательский медицинский университет им. Н.И. Пирогова, МоскваМедико-биологический, Лучевая диагностика', 'Ивановская государственная медицинская академия им. А.С. Бубнова, Иваново (Ивановская область)Лечебное дело, Лечебное дело']"
https://hh.ru/resume/a6cb74a100066d43310039ed1f57446a533849?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Мужчина,0,0,0,"['AutoCAD', 'C++', 'Python', 'Linux', 'SolidWorks', 'PyTorch', 'Управление проектами', 'Написание научных статей', 'Публичные выступления', 'Анализ данных', 'Numpy', 'Scipy', 'Caffe', 'OpenCV', 'OpenVino', 'Kaldi']",0,0,Опыт работы 17 лет,0,0
https://hh.ru/resume/bf81a14300082d35fb0039ed1f35514c586c78?query=data+scientist&hhtmFrom=resumes_catalog&source=search,Data Scientist,Male,0,0,0,['Обучаемость'],0,0,Work experience 11 months,0,0
